symbol,name,sector,industry
6023,ダイハツディーゼル,Consumer Cyclical,輸送用機器
6026,ＧＭＯ　ＴＥＣＨ,Industrials,サービス業
6027,弁護士ドットコム,Industrials,サービス業
6028,テクノプロ・ホールディングス,Industrials,サービス業
6029,アトラグループ,Industrials,サービス業
6030,アドベンチャー,Industrials,サービス業
6031,サイジニア,Industrials,サービス業
6033,エクストリーム,Industrials,サービス業
6034,ＭＲＴ,Industrials,サービス業
6035,アイ・アールジャパンホールディングス,Industrials,サービス業
6036,ＫｅｅＰｅｒ技研,Industrials,サービス業
6037,ファーストロジック,Industrials,サービス業
6038,イード,Industrials,サービス業
6039,日本動物高度医療センター,Industrials,サービス業
6040,日本スキー場開発,Industrials,サービス業
6042,ニッキ,Consumer Cyclical,輸送用機器
6044,三機サービス,Industrials,サービス業
6045,レントラックス,Industrials,サービス業
6046,リンクバル,Industrials,サービス業
6047,Ｇｕｎｏｓｙ,Industrials,サービス業
6048,デザインワン・ジャパン,Industrials,サービス業
6049,イトクロ,Industrials,サービス業
6050,イー・ガーディアン,Industrials,サービス業
6054,リブセンス,Industrials,サービス業
6055,ジャパンマテリアル,Industrials,サービス業
6058,ベクトル,Industrials,サービス業
6059,ウチヤマホールディングス,Industrials,サービス業
6060,こころネット,Industrials,サービス業
6061,ユニバーサル園芸社,Industrials,サービス業
6062,チャーム・ケア・コーポレーション,Industrials,サービス業
6063,日本エマージェンシーアシスタンス,Industrials,サービス業
6069,トレンダーズ,Industrials,サービス業
6070,キャリアリンク,Industrials,サービス業
6071,ＩＢＪ,Industrials,サービス業
6072,地盤ネットホールディングス,Industrials,サービス業
6073,アサンテ,Industrials,サービス業
6074,ジェイエスエス,Industrials,サービス業
6078,バリューＨＲ,Industrials,サービス業
6080,Ｍ＆Ａキャピタルパートナーズ,Industrials,サービス業
6081,アライドアーキテクツ,Industrials,サービス業
6082,ライドオンエクスプレスホールディングス,Industrials,サービス業
6083,ＥＲＩホールディングス,Industrials,サービス業
6085,アーキテクツ・スタジオ・ジャパン,Industrials,サービス業
6086,シンメンテホールディングス,Industrials,サービス業
6087,アビスト,Industrials,サービス業
6088,シグマクシス・ホールディングス,Industrials,サービス業
6089,ウィルグループ,Industrials,サービス業
6090,ヒューマン・メタボローム・テクノロジーズ,Industrials,サービス業
6091,ウエスコホールディングス,Industrials,サービス業
6092,エンバイオ・ホールディングス,Industrials,サービス業
6093,エスクロー・エージェント・ジャパン,Industrials,サービス業
6094,フリークアウト・ホールディングス,Industrials,サービス業
6095,メドピア,Industrials,サービス業
6096,レアジョブ,Industrials,サービス業
6098,リクルートホールディングス,Industrials,サービス業
6099,エラン,Industrials,サービス業
6101,ツガミ,Industrials,機械
6103,オークマ,Industrials,機械
6104,芝浦機械,Industrials,機械
6113,アマダ,Industrials,機械
6118,アイダエンジニアリング,Industrials,機械
6125,岡本工作機械製作所,Industrials,機械
6131,浜井産業,Industrials,機械
6134,ＦＵＪＩ,Industrials,機械
6135,牧野フライス製作所,Industrials,機械
6136,オーエスジー,Industrials,機械
6137,小池酸素工業,Industrials,機械
6138,ダイジェット工業,Industrials,機械
6140,旭ダイヤモンド工業,Industrials,機械
6141,ＤＭＧ森精機,Industrials,機械
6143,ソディック,Industrials,機械
6144,西部電機,Industrials,機械
6145,ＮＩＴＴＯＫＵ,Industrials,機械
6146,ディスコ,Industrials,機械
6147,ヤマザキ,Industrials,機械
6149,小田原エンジニアリング,Industrials,機械
6150,タケダ機械,Industrials,機械
6151,日東工器,Industrials,機械
6155,高松機械工業,Industrials,機械
6156,エーワン精密,Industrials,機械
6157,日進工具,Industrials,機械
6158,和井田製作所,Industrials,機械
6159,ミクロン精密,Industrials,機械
6161,エスティック,Industrials,機械
6164,太陽工機,Industrials,機械
6165,パンチ工業,Industrials,機械
6166,中村超硬,Industrials,機械
6167,冨士ダイス,Industrials,機械
6168,ＯＮＥ　ＧＲＯＵＰ,Industrials,機械
6171,土木管理総合試験所,Industrials,サービス業
6173,アクアライン,Industrials,サービス業
6174,デンタス,Industrials,サービス業
6176,ブランジスタ,Industrials,サービス業
6177,ＡｐｐＢａｎｋ,Industrials,サービス業
6178,日本郵政,Industrials,サービス業
6180,ＧＭＯメディア,Industrials,サービス業
6181,タメニー,Industrials,サービス業
6182,メタリアル,Industrials,サービス業
6183,ベルシステム２４ホールディングス,Industrials,サービス業
6184,鎌倉新書,Industrials,サービス業
6185,ＳＭＮ,Industrials,サービス業
6186,一蔵,Industrials,サービス業
6189,グローバルキッズＣＯＭＰＡＮＹ,Industrials,サービス業
6190,フェニックスバイオ,Industrials,サービス業
6191,エアトリ,Industrials,サービス業
6193,バーチャレクス・ホールディングス,Industrials,サービス業
6194,アトラエ,Industrials,サービス業
6195,ホープ,Industrials,サービス業
6196,ストライク,Industrials,サービス業
6197,ソラスト,Industrials,サービス業
6198,キャリア,Industrials,サービス業
6199,セラク,Industrials,サービス業
6200,インソース,Industrials,サービス業
6201,豊田自動織機,Consumer Cyclical,輸送用機器
6203,豊和工業,Industrials,機械
6208,石川製作所,Industrials,機械
6209,リケンＮＰＲ,Industrials,機械
6210,東洋機械金属,Industrials,機械
6217,津田駒工業,Industrials,機械
6218,エンシュウ,Industrials,機械
6222,島精機製作所,Industrials,機械
6223,西部技研,Industrials,機械
6224,ＪＲＣ,Industrials,機械
6226,守谷輸送機工業,Industrials,機械
6227,ＡＩメカテック,Industrials,機械
6228,ジェイ・イー・ティ,Industrials,機械
6229,オーケーエム,Industrials,機械
6230,ＳＡＮＥＩ,Industrials,機械
6231,木村工機,Industrials,機械
6232,ＡＣＳＬ,Industrials,機械
6233,ＫＬＡＳＳ,Industrials,機械
6235,オプトラン,Industrials,機械
6236,ＮＣホールディングス,Industrials,機械
6237,イワキ,Industrials,機械
6238,フリュー,Industrials,機械
6239,ナガオカ,Industrials,機械
6240,ヤマシンフィルタ,Industrials,機械
6245,ヒラノテクシード,Industrials,機械
6246,テクノスマート,Industrials,機械
6247,日阪製作所,Industrials,機械
6248,横田製作所,Industrials,機械
6249,ゲームカード・ジョイコホールディングス,Industrials,機械
6250,やまびこ,Industrials,機械
6254,野村マイクロ・サイエンス,Industrials,機械
6255,エヌ・ピー・シー,Industrials,機械
6257,藤商事,Industrials,機械
6258,平田機工,Industrials,機械
6262,ＰＥＧＡＳＵＳ,Industrials,機械
6264,マルマエ,Industrials,機械
6265,コンバム,Industrials,機械
6266,タツモ,Industrials,機械
6267,ゼネラルパッカー,Industrials,機械
6268,ナブテスコ,Industrials,機械
6269,三井海洋開発,Industrials,機械
6272,レオン自動機,Industrials,機械
6273,ＳＭＣ,Industrials,機械
6276,シリウスビジョン,Technology,電気機器
6277,ホソカワミクロン,Industrials,機械
6278,ユニオンツール,Industrials,機械
6279,瑞光,Industrials,機械
6282,オイレス工業,Industrials,機械
6284,日精エー・エス・ビー機械,Industrials,機械
6286,靜甲,Industrials,機械
6287,サトーホールディングス,Industrials,機械
6289,技研製作所,Industrials,機械
6291,日本エアーテック,Industrials,機械
6292,カワタ,Industrials,機械
6293,日精樹脂工業,Industrials,機械
6294,オカダアイヨン,Industrials,機械
6297,鉱研工業,Industrials,機械
6298,ワイエイシイホールディングス,Industrials,機械
6301,小松製作所,Industrials,機械
6302,住友重機械工業,Industrials,機械
6305,日立建機,Industrials,機械
6306,日工,Industrials,機械
6307,サンセイ,Industrials,機械
6309,巴工業,Industrials,機械
6310,井関農機,Industrials,機械
6312,フロイント産業,Industrials,機械
6315,ＴＯＷＡ,Industrials,機械
6316,丸山製作所,Industrials,機械
6317,北川鉄工所,Industrials,機械
6319,シンニッタン,Materials,鉄鋼
6322,タクミナ,Industrials,機械
6323,ローツェ,Industrials,機械
6324,ハーモニック・ドライブ・システムズ,Industrials,機械
6325,タカキタ,Industrials,機械
6326,クボタ,Industrials,機械
6327,北川精機,Industrials,機械
6328,荏原実業,Industrials,機械
6330,東洋エンジニアリング,Industrials,建設業
6331,三菱化工機,Industrials,機械
6332,月島ホールディングス,Industrials,機械
6333,帝国電機製作所,Industrials,機械
6334,明治機械,Industrials,機械
6335,東京機械製作所,Industrials,機械
6336,石井表記,Industrials,機械
6337,テセック,Industrials,機械
6338,タカトリ,Industrials,機械
6339,新東工業,Industrials,機械
6340,澁谷工業,Industrials,機械
6342,太平製作所,Industrials,機械
6343,フリージア・マクロス,Industrials,機械
6345,アイチ　コーポレーション,Industrials,機械
6346,キクカワエンタープライズ,Industrials,機械
6347,プラコー,Industrials,機械
6349,小森コーポレーション,Industrials,機械
6351,鶴見製作所,Industrials,機械
6356,日本ギア工業,Industrials,機械
6357,三精テクノロジーズ,Industrials,機械
6358,酒井重工業,Industrials,機械
6360,東京自働機械製作所,Industrials,機械
6361,荏原製作所,Industrials,機械
6362,石井鐵工所,Industrials,機械
6363,酉島製作所,Industrials,機械
6364,北越工業,Industrials,機械
6365,電業社機械製作所,Industrials,機械
6366,千代田化工建設,Industrials,建設業
6367,ダイキン工業,Industrials,機械
6368,オルガノ,Industrials,機械
6369,トーヨーカネツ,Industrials,機械
6370,栗田工業,Industrials,機械
6371,椿本チエイン,Industrials,機械
6373,大同工業,Industrials,機械
6376,日機装,Technology,精密機器
6378,木村化工機,Industrials,機械
6379,レイズネクスト,Industrials,建設業
6380,オリエンタルチエン工業,Industrials,機械
6381,アネスト岩田,Industrials,機械
6382,トリニティ工業,Industrials,機械
6383,ダイフク,Industrials,機械
6384,昭和真空,Industrials,機械
6387,サムコ,Industrials,機械
6390,加藤製作所,Industrials,機械
6391,加地テック,Industrials,機械
6392,ヤマダコーポレーション,Industrials,機械
6393,油研工業,Industrials,機械
6395,タダノ,Industrials,機械
6396,宇野澤組鐵工所,Industrials,機械
6400,不二精機,Industrials,機械
6402,兼松エンジニアリング,Industrials,機械
6403,水道機工,Industrials,機械
6405,鈴茂器工,Industrials,機械
6406,フジテック,Industrials,機械
6407,ＣＫＤ,Industrials,機械
6408,小倉クラッチ,Industrials,機械
6411,中野冷機,Industrials,機械
6412,平和,Industrials,機械
6413,理想科学工業,Industrials,機械
6416,桂川電機,Industrials,機械
6417,ＳＡＮＫＹＯ,Industrials,機械
6418,日本金銭機械,Industrials,機械
6419,マースグループホールディングス,Industrials,機械
6420,フクシマガリレイ,Industrials,機械
6424,高見沢サイバネティックス,Industrials,機械
6425,ユニバーサルエンターテインメント,Industrials,機械
6428,オーイズミ,Industrials,機械
6430,ダイコク電機,Industrials,機械
6432,竹内製作所,Industrials,機械
6433,ヒーハイスト,Industrials,機械
6436,アマノ,Industrials,機械
6440,ＪＵＫＩ,Industrials,機械
6444,サンデン,Industrials,機械
6445,ジャノメ,Industrials,機械
6448,ブラザー工業,Technology,電気機器
6454,マックス,Industrials,機械
6455,モリタホールディングス,Consumer Cyclical,輸送用機器
6457,グローリー,Industrials,機械
6458,新晃工業,Industrials,機械
6459,大和冷機工業,Industrials,機械
6460,セガサミーホールディングス,Industrials,機械
6463,ＴＰＲ,Industrials,機械
6464,ツバキ・ナカシマ,Industrials,機械
6465,ホシザキ,Industrials,機械
6466,ＴＶＥ,Industrials,機械
6467,ニチダイ,Industrials,機械
6469,放電精密加工研究所,Industrials,機械
6470,大豊工業,Industrials,機械
6471,日本精工,Industrials,機械
6472,ＮＴＮ,Industrials,機械
6473,ジェイテクト,Industrials,機械
6474,不二越,Industrials,機械
6479,ミネベアミツミ,Technology,電気機器
6480,日本トムソン,Industrials,機械
6481,ＴＨＫ,Industrials,機械
6482,ユーシン精機,Industrials,機械
6484,ＫＶＫ,Industrials,機械
6485,前澤給装工業,Industrials,機械
6486,イーグル工業,Industrials,機械
6488,ヨシタケ,Industrials,機械
6489,前澤工業,Industrials,機械
6490,ＰＩＬＬＡＲ,Industrials,機械
6492,岡野バルブ製造,Industrials,機械
6493,ＮＩＴＴＡＮ,Consumer Cyclical,輸送用機器
6494,ＮＦＫホールディングス,Industrials,機械
6495,宮入バルブ製作所,Industrials,機械
6496,中北製作所,Industrials,機械
6497,ハマイ,Industrials,機械
6498,キッツ,Industrials,機械
6501,日立製作所,Technology,電気機器
6503,三菱電機,Technology,電気機器
6504,富士電機,Technology,電気機器
6505,東洋電機製造,Technology,電気機器
6506,安川電機,Technology,電気機器
6507,シンフォニアテクノロジー,Technology,電気機器
6508,明電舎,Technology,電気機器
6513,オリジン,Technology,電気機器
6516,山洋電気,Technology,電気機器
6517,デンヨー,Technology,電気機器
6518,三相電機,Technology,電気機器
6521,オキサイド,Technology,電気機器
6522,アスタリスク,Technology,電気機器
6523,ＰＨＣホールディングス,Technology,電気機器
6524,湖北工業,Technology,電気機器
6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,Technology,電気機器
6526,ソシオネクスト,Technology,電気機器
6527,ワカ製作所,Technology,電気機器
6532,ベイカレント,Industrials,サービス業
6533,Ｏｒｃｈｅｓｔｒａ　Ｈｏｌｄｉｎｇｓ,Industrials,サービス業
6535,アイモバイル,Industrials,サービス業
6537,ＷＡＳＨハウス,Industrials,サービス業
6538,キャリアインデックス,Industrials,サービス業
6539,ＭＳ−Ｊａｐａｎ,Industrials,サービス業
6540,船場,Industrials,サービス業
6542,ＦＣホールディングス,Industrials,サービス業
6543,日宣,Industrials,サービス業
6544,ジャパンエレベーターサービスホールディングス,Industrials,サービス業
6545,インターネットインフィニティー,Industrials,サービス業
6546,フルテック,Industrials,サービス業
6547,グリーンズ,Industrials,サービス業
6548,旅工房,Industrials,サービス業
6549,ディーエムソリューションズ,Industrials,サービス業
6550,Ｕｎｉｐｏｓ,Industrials,サービス業
6551,ツナググループ・ホールディングス,Industrials,サービス業
6552,ＧａｍｅＷｉｔｈ,Industrials,サービス業
6554,エスユーエス,Industrials,サービス業
6555,ＭＳ＆Ｃｏｎｓｕｌｔｉｎｇ,Industrials,サービス業
6557,ＡＩＡＩグループ,Industrials,サービス業
6558,クックビズ,Industrials,サービス業
6560,エル・ティー・エス,Industrials,サービス業
6561,ＨＡＮＡＴＯＵＲ　ＪＡＰＡＮ,Industrials,サービス業
6562,ジーニー,Industrials,サービス業
6563,みらいワークス,Industrials,サービス業
6564,ミダックホールディングス,Industrials,サービス業
6565,ＡＢホテル,Industrials,サービス業
6566,要興業,Industrials,サービス業
6568,神戸天然物化学,Industrials,サービス業
6570,共和コーポレーション,Industrials,サービス業
6571,キュービーネットホールディングス,Industrials,サービス業
6572,オープングループ,Industrials,サービス業
6573,アジャイルメディア・ネットワーク,Industrials,サービス業
6574,コンヴァノ,Industrials,サービス業
6576,揚工舎,Industrials,サービス業
6577,ベストワンドットコム,Industrials,サービス業
6578,コレックホールディングス,Industrials,サービス業
6579,ログリー,Industrials,サービス業
6580,ライトアップ,Industrials,サービス業
6584,三櫻工業,Consumer Cyclical,輸送用機器
6586,マキタ,Industrials,機械
6588,東芝テック,Technology,電気機器
6590,芝浦メカトロニクス,Technology,電気機器
6592,マブチモーター,Technology,電気機器
6594,ニデック,Technology,電気機器
6596,筑波精工,Technology,電気機器
6597,ＨＰＣシステムズ,Technology,電気機器
6599,エブレン,Technology,電気機器
6612,バルミューダ,Technology,電気機器
6613,ＱＤレーザ,Technology,電気機器
6614,シキノハイテック,Technology,電気機器
6615,ユー・エム・シー・エレクトロニクス,Technology,電気機器
6616,トレックス・セミコンダクター,Technology,電気機器
6617,東光高岳,Technology,電気機器
6619,ダブル・スコープ,Technology,電気機器
6620,宮越ホールディングス,Real Estate,不動産業
6622,ダイヘン,Technology,電気機器
6625,ＪＡＬＣＯホールディングス,Real Estate,不動産業
6626,ＳＥＭＩＴＥＣ,Technology,電気機器
6627,テラプローブ,Technology,電気機器
6629,テクノホライゾン,Technology,電気機器
6630,ヤーマン,Technology,電気機器
6632,ＪＶＣケンウッド,Technology,電気機器
6633,Ｃ＆Ｇシステムズ,Technology,電気機器
6634,ネクスグループ,Technology,電気機器
6635,大日光・エンジニアリング,Technology,電気機器
6637,寺崎電気産業,Technology,電気機器
6638,ミマキエンジニアリング,Technology,電気機器
6640,Ｉ−ＰＥＸ,Technology,電気機器
6643,戸上電機製作所,Technology,電気機器
6644,大崎電気工業,Technology,電気機器
6645,オムロン,Technology,電気機器
6647,森尾電機,Technology,電気機器
6648,かわでん,Technology,電気機器
6651,日東工業,Technology,電気機器
6652,ＩＤＥＣ,Technology,電気機器
6653,正興電機製作所,Technology,電気機器
6654,不二電機工業,Technology,電気機器
6656,インスペック,Technology,電気機器
6658,シライ電子工業,Technology,電気機器
6659,メディアリンクス,Technology,電気機器
6662,ユビテック,Technology,電気機器
6663,太洋テクノレックス,Technology,電気機器
6664,オプトエレクトロニクス,Technology,電気機器
6666,リバーエレテック,Technology,電気機器
6668,アドテック　プラズマ　テクノロジー,Technology,電気機器
6670,ＭＣＪ,Technology,電気機器
6674,ジーエス・ユアサ　コーポレーション,Technology,電気機器
6675,サクサ,Technology,電気機器
6676,メルコホールディングス,Technology,電気機器
6677,エスケーエレクトロニクス,Technology,電気機器
6678,テクノメディカ,Technology,電気機器
6694,ズーム,Technology,電気機器
6695,キャストリコ,Technology,電気機器
6696,トラース・オン・プロダクト,Technology,電気機器
6697,テックポイント・インク,Technology,電気機器
6698,ヴィスコ・テクノロジーズ,Technology,電気機器
6699,ダイヤモンドエレクトリックホールディングス,Technology,電気機器
6701,日本電気,Technology,電気機器
6702,富士通,Technology,電気機器
6703,沖電気工業,Technology,電気機器
6706,電気興業,Technology,電気機器
6707,サンケン電気,Technology,電気機器
6715,ナカヨ,Technology,電気機器
6718,アイホン,Technology,電気機器
6721,ウインテスト,Technology,電気機器
6723,ルネサスエレクトロニクス,Technology,電気機器
6724,セイコーエプソン,Technology,電気機器
6727,ワコム,Technology,電気機器
6728,アルバック,Technology,電気機器
6730,アクセル,Technology,電気機器
6731,ピクセラ,Technology,電気機器
6734,ニューテック,Technology,電気機器
6736,サン電子,Technology,電気機器
6737,ＥＩＺＯ,Technology,電気機器
6740,ジャパンディスプレイ,Technology,電気機器
6741,日本信号,Technology,電気機器
6742,京三製作所,Technology,電気機器
6743,大同信号,Technology,電気機器
6744,能美防災,Technology,電気機器
6745,ホーチキ,Technology,電気機器
6748,星和電機,Technology,電気機器
6750,エレコム,Technology,電気機器
6752,パナソニック　ホールディングス,Technology,電気機器
6753,シャープ,Technology,電気機器
6754,アンリツ,Technology,電気機器
6755,富士通ゼネラル,Technology,電気機器
6757,ＯＳＧコーポレーション,Technology,電気機器
6758,ソニーグループ,Technology,電気機器
6762,ＴＤＫ,Technology,電気機器
6763,帝国通信工業,Technology,電気機器
6768,タムラ製作所,Technology,電気機器
6769,ザインエレクトロニクス,Technology,電気機器
6770,アルプスアルパイン,Technology,電気機器
6771,池上通信機,Technology,電気機器
6772,東京コスモス電機,Technology,電気機器
6775,ＴＢグループ,Technology,電気機器
6776,天昇電気工業,Materials,化学
6777,ｓａｎｔｅｃ　Ｈｏｌｄｉｎｇｓ,Technology,電気機器
6778,アルチザネットワークス,Technology,電気機器
6779,日本電波工業,Technology,電気機器
6785,鈴木,Technology,電気機器
6786,ＲＶＨ,Industrials,サービス業
6787,メイコー,Technology,電気機器
6788,日本トリム,Technology,電気機器
6794,フォスター電機,Technology,電気機器
6797,名古屋電機工業,Technology,電気機器
6798,ＳＭＫ,Technology,電気機器
6800,ヨコオ,Technology,電気機器
6803,ティアック,Technology,電気機器
6804,ホシデン,Technology,電気機器
6806,ヒロセ電機,Technology,電気機器
6807,日本航空電子工業,Technology,電気機器
6809,ＴＯＡ,Technology,電気機器
6810,マクセル,Technology,電気機器
6814,古野電気,Technology,電気機器
6817,スミダコーポレーション,Technology,電気機器
6819,伊豆シャボテンリゾート,Industrials,サービス業
6820,アイコム,Technology,電気機器
6822,大井電気,Technology,電気機器
6823,リオン,Technology,電気機器
6824,新コスモス電機,Technology,電気機器
6832,アオイ電子,Technology,電気機器
6834,精工技研,Technology,電気機器
6835,アライドテレシスホールディングス,Technology,電気機器
6836,ぷらっとホーム,Technology,電気機器
6837,京写,Technology,電気機器
6838,多摩川ホールディングス,Technology,電気機器
6840,ＡＫＩＢＡホールディングス,Technology,電気機器
6841,横河電機,Technology,電気機器
6844,新電元工業,Technology,電気機器
6845,アズビル,Technology,電気機器
6848,東亜ディーケーケー,Technology,電気機器
6849,日本光電工業,Technology,電気機器
6850,チノー,Technology,電気機器
6853,共和電業,Technology,電気機器
6855,日本電子材料,Technology,電気機器
6856,堀場製作所,Technology,電気機器
6857,アドバンテスト,Technology,電気機器
6858,小野測器,Technology,電気機器
6859,エスペック,Technology,電気機器
6861,キーエンス,Technology,電気機器
6862,ミナトホールディングス,Technology,電気機器
6863,ニレコ,Technology,電気機器
6864,エヌエフホールディングス,Technology,電気機器
6866,日置電機,Technology,電気機器
6867,リーダー電子,Technology,電気機器
6869,シスメックス,Technology,電気機器
6870,日本フェンオール,Technology,電気機器
6871,日本マイクロニクス,Technology,電気機器
6874,協立電機,Technology,電気機器
6875,メガチップス,Technology,電気機器
6877,ＯＢＡＲＡ　ＧＲＯＵＰ,Technology,電気機器
6879,ＩＭＡＧＩＣＡ　ＧＲＯＵＰ,Communication Services,情報･通信業
6882,三社電機製作所,Technology,電気機器
6888,アクモス,Communication Services,情報･通信業
6890,フェローテックホールディングス,Technology,電気機器
6894,パルステック工業,Technology,電気機器
6897,ツインバード,Technology,電気機器
6898,トミタ電機,Technology,電気機器
6899,ＡＳＴＩ,Technology,電気機器
6901,澤藤電機,Technology,電気機器
6902,デンソー,Consumer Cyclical,輸送用機器
6904,原田工業,Technology,電気機器
6905,コーセル,Technology,電気機器
6907,ジオマテック,Technology,電気機器
6908,イリソ電子工業,Technology,電気機器
6912,菊水ホールディングス,Technology,電気機器
6914,オプテックスグループ,Technology,電気機器
6915,千代田インテグレ,Technology,電気機器
6918,アバールデータ,Technology,電気機器
6919,ケル,Technology,電気機器
6920,レーザーテック,Technology,電気機器
6923,スタンレー電気,Technology,電気機器
6925,ウシオ電機,Technology,電気機器
6926,岡谷電機産業,Technology,電気機器
6927,ヘリオス　テクノ　ホールディング,Technology,電気機器
6928,エノモト,Technology,電気機器
6929,日本セラミック,Technology,電気機器
6930,日本アンテナ,Technology,電気機器
6932,遠藤照明,Technology,電気機器
6937,古河電池,Technology,電気機器
6941,山一電機,Technology,電気機器
6942,ソフィアホールディングス,Communication Services,情報･通信業
6943,ＮＫＫスイッチズ,Technology,電気機器
6946,日本アビオニクス,Technology,電気機器
6947,図研,Technology,電気機器
6951,日本電子,Technology,電気機器
6952,カシオ計算機,Technology,電気機器
6954,ファナック,Technology,電気機器
6955,ＦＤＫ,Technology,電気機器
6957,芝浦電子,Technology,電気機器
6958,日本シイエムケイ,Technology,電気機器
6960,フクダ電子,Technology,電気機器
6961,エンプラス,Technology,電気機器
6962,大真空,Technology,電気機器
6963,ローム,Technology,電気機器
6964,サンコー,Technology,電気機器
6965,浜松ホトニクス,Technology,電気機器
6966,三井ハイテック,Technology,電気機器
6967,新光電気工業,Technology,電気機器
6969,松尾電機,Technology,電気機器
6971,京セラ,Technology,電気機器
6973,協栄産業,Industrials,卸売業
6976,太陽誘電,Technology,電気機器
6977,日本抵抗器製作所,Technology,電気機器
6981,村田製作所,Technology,電気機器
6982,リード,Consumer Cyclical,輸送用機器
6986,双葉電子工業,Technology,電気機器
6988,日東電工,Materials,化学
6989,北陸電気工業,Technology,電気機器
6993,大黒屋ホールディングス,Consumer Cyclical,小売業
6994,指月電機製作所,Technology,電気機器
6995,東海理化電機製作所,Consumer Cyclical,輸送用機器
6996,ニチコン,Technology,電気機器
6997,日本ケミコン,Technology,電気機器
6998,日本タングステン,Technology,電気機器
6999,ＫＯＡ,Technology,電気機器
7003,三井Ｅ＆Ｓ,Industrials,機械
7004,日立造船,Industrials,機械
7011,三菱重工業,Industrials,機械
7012,川崎重工業,Consumer Cyclical,輸送用機器
7013,ＩＨＩ,Industrials,機械
7014,名村造船所,Consumer Cyclical,輸送用機器
7018,内海造船,Consumer Cyclical,輸送用機器
7021,ニッチツ,Industrials,機械
7022,サノヤスホールディングス,Industrials,機械
7030,スプリックス,Industrials,サービス業
7031,インバウンドテック,Industrials,サービス業
7033,マネジメントソリューションズ,Industrials,サービス業
7034,プロレド・パートナーズ,Industrials,サービス業
7035,ａｎｄ　ｆａｃｔｏｒｙ,Industrials,サービス業
7036,イーエムネットジャパン,Industrials,サービス業
7037,テノ．ホールディングス,Industrials,サービス業
7038,フロンティア・マネジメント,Industrials,サービス業
7039,ブリッジインターナショナル,Industrials,サービス業
7040,サン・ライフホールディング,Industrials,サービス業
7041,ＣＲＧホールディングス,Industrials,サービス業
7042,アクセスグループ・ホールディングス,Industrials,サービス業
7043,アルー,Industrials,サービス業
7044,ピアラ,Industrials,サービス業
7046,ＴＤＳＥ,Industrials,サービス業
7047,ポート,Industrials,サービス業
7048,ベルトラ,Industrials,サービス業
7049,識学,Industrials,サービス業
7050,フロンティアインターナショナル,Industrials,サービス業
7056,マルク,Industrials,サービス業
7057,エヌ・シー・エヌ,Industrials,サービス業
7058,共栄セキュリティーサービス,Industrials,サービス業
7059,コプロ・ホールディングス,Industrials,サービス業
7060,ギークス,Industrials,サービス業
7061,日本ホスピスホールディングス,Industrials,サービス業
7062,フレアス,Industrials,サービス業
7063,Ｂｉｒｄｍａｎ,Industrials,サービス業
7064,ハウテレビジョン,Industrials,サービス業
7065,ユーピーアール,Industrials,サービス業
7066,ピアズ,Industrials,サービス業
7067,ブランディングテクノロジー,Industrials,サービス業
7068,フィードフォースグループ,Industrials,サービス業
7069,サイバー・バズ,Industrials,サービス業
7071,アンビスホールディングス,Industrials,サービス業
7072,インティメート・マージャー,Industrials,サービス業
7073,ジェイック,Industrials,サービス業
7074,トゥエンティーフォーセブン,Industrials,サービス業
7077,ＡＬｉＮＫインターネット,Industrials,サービス業
7078,ＩＮＣＬＵＳＩＶＥ,Industrials,サービス業
7079,ＷＤＢココ,Industrials,サービス業
7080,スポーツフィールド,Industrials,サービス業
7081,コーユーレンティア,Industrials,サービス業
7082,ジモティー,Industrials,サービス業
7083,ＡＨＣグループ,Industrials,サービス業
7084,Ｋｉｄｓ　Ｓｍｉｌｅ　Ｈｏｌｄｉｎｇｓ,Industrials,サービス業
7085,カーブスホールディングス,Industrials,サービス業
7086,きずなホールディングス,Industrials,サービス業
7087,ウイルテック,Industrials,サービス業
7088,フォーラムエンジニアリング,Industrials,サービス業
7089,フォースタートアップス,Industrials,サービス業
7090,リグア,Industrials,サービス業
7091,リビングプラットフォーム,Industrials,サービス業
7092,Ｆａｓｔ　Ｆｉｔｎｅｓｓ　Ｊａｐａｎ,Industrials,サービス業
7093,アディッシュ,Industrials,サービス業
7094,ＮｅｘＴｏｎｅ,Industrials,サービス業
7095,Ｍａｃｂｅｅ　Ｐｌａｎｅｔ,Industrials,サービス業
7096,ステムセル研究所,Industrials,サービス業
7097,さくらさくプラス,Industrials,サービス業
7098,エージェント,Industrials,サービス業
7102,日本車輌製造,Consumer Cyclical,輸送用機器
7105,三菱ロジスネクスト,Consumer Cyclical,輸送用機器
7110,クラシコム,Consumer Cyclical,小売業
7111,ＩＮＥＳＴ,Industrials,卸売業
7112,キューブ,Consumer Cyclical,小売業
7113,マナベインテリアハーツ,Consumer Cyclical,小売業
7114,フーディソン,Industrials,卸売業
7115,アルファパーチェス,Industrials,卸売業
7116,ダイワ通信,Industrials,卸売業
7117,ミモナ,Consumer Cyclical,小売業
7118,伸和ホールディングス,Consumer Cyclical,小売業
7119,ハルメクホールディングス,Consumer Cyclical,小売業
7120,ＳＨＩＮＫＯ,Industrials,卸売業
7122,近畿車輛,Consumer Cyclical,輸送用機器
7125,イヴレス,Industrials,卸売業
7126,グローバルスタイル,Consumer Cyclical,小売業
7127,一家ホールディングス,Consumer Cyclical,小売業
