symbol,name,sector,industry
6061,ユニバーサル園芸社,Industrials,9050
6062,チャーム・ケア,Industrials,9050
6063,日本エマージェンシー,Industrials,9050
6069,トレンダーズ,Industrials,9050
6070,キャリアリンク,Industrials,9050
6071,Ｉ  Ｂ  Ｊ,Industrials,9050
6072,地盤ネット  ＨＤ,Industrials,9050
6073,アサンテ,Industrials,9050
6074,ジェイエスエス,Industrials,9050
6078,バリューＨＲ,Industrials,9050
607A,エブリー,Industrials,9050
6080,Ｍ＆Ａキャピタル,Industrials,9050
6081,アライドアーキテクツ,Industrials,9050
6082,ライドオンエクスプレス,Industrials,9050
6083,ＥＲＩホールディングス,Industrials,9050
6085,アーキテクツＳＪ,Industrials,9050
6086,シンメンテＨＤ,Industrials,9050
6087,アビスト,Industrials,9050
6088,シグマクシスＨＤ,Industrials,9050
6089,ウィルグループ,Industrials,9050
6090,ヒューマン・メタボローム,Industrials,9050
6091,ウエスコホールディングス,Industrials,9050
6092,エンバイオＨＤ,Industrials,9050
6093,ミトラグループ,Industrials,9050
6094,フリークアウト・ＨＤ,Industrials,9050
6098,リクルートＨＤ,Industrials,9050
6099,エ  ラ  ン,Industrials,9050
6101,ツ  ガ  ミ,Industrials,3600
6103,オークマ,Industrials,3600
6104,芝浦機械,Industrials,3600
6113,ア  マ  ダ,Industrials,3600
6118,アイダエンジニアリング,Industrials,3600
6125,岡本工作機械製作所,Industrials,3600
6134,ＦＵＪＩ,Industrials,3600
6135,牧野フライス製作所,Industrials,3600
6136,Ｏ  Ｓ  Ｇ,Industrials,3600
6137,小池酸素工業,Industrials,3600
6138,ダイジェット工業,Industrials,3600
6140,旭ダイヤモンド工業,Industrials,3600
6141,ＤＭＧ森精機,Industrials,3600
6143,ソディック,Industrials,3600
6144,西部電機,Industrials,3600
6145,ＮＩＴＴＯＫＵ,Industrials,3600
6146,ディスコ,Industrials,3600
6147,ヤマザキ,Industrials,3600
6149,小田原エンジニアリング,Industrials,3600
6150,タケダ機械,Industrials,3600
6151,日東工器,Industrials,3600
6155,高松機械工業,Industrials,3600
6156,エーワン精密,Industrials,3600
6157,日進工具,Industrials,3600
6158,和井田製作所,Industrials,3600
6159,ミクロン精密,Industrials,3600
6161,エスティック,Industrials,3600
6165,パンチ工業,Industrials,3600
6166,中村超硬,Industrials,3600
6167,冨士ダイス,Industrials,3600
6171,土木管理総合試験所,Industrials,9050
6176,ブランジスタ,Industrials,9050
6177,ＡｐｐＢａｎｋ,Industrials,9050
6178,日本郵政,Industrials,9050
6180,ＧＭＯメディア,Industrials,9050
6181,タメニー,Industrials,9050
6182,メタリアル,Industrials,9050
6183,ベルシステム２４ＨＤ,Industrials,9050
6184,鎌倉新書,Industrials,9050
6185,Ｓ  Ｍ  Ｎ,Industrials,9050
6186,一    蔵,Industrials,9050
6189,グローバルキッズ,Industrials,9050
6190,フェニックスバイオ,Industrials,9050
6191,エアトリ,Industrials,9050
6193,バーチャレクスＨＤ,Industrials,9050
6194,アトラエ,Industrials,9050
6195,ホープ,Industrials,9050
6196,ストライクグループ,Industrials,9050
6198,キャリア,Industrials,9050
6199,セ  ラ  ク,Communication Services,5250
6200,インソース,Industrials,9050
6203,豊和工業,Industrials,3600
6208,石川製作所,Industrials,3600
6209,リケンＮＰＲ,Industrials,3600
6217,津田駒工業,Industrials,3600
6218,エンシュウ,Industrials,3600
6222,島精機製作所,Industrials,3600
6223,西部技研,Industrials,3600
6224,ＪＲＣ,Industrials,3600
6226,守谷輸送機工業,Industrials,3600
6227,ＡＩメカテック,Industrials,3600
6228,ジェイ・イー・ティ,Industrials,3600
6229,オーケーエム,Industrials,3600
6230,ＳＡＮＥＩ,Industrials,3600
6231,木村工機,Industrials,3600
6232,ＡＣＳＬ,Industrials,3600
6233,ＫＬＡＳＳ,Industrials,3600
6235,オプトラン,Industrials,3600
6237,イワキポンプ,Industrials,3600
6238,フリュー,Industrials,3600
6239,ナガオカ,Industrials,3600
6240,ヤマシンフィルタ,Industrials,3600
6245,ヒラノテクシード,Industrials,3600
6246,テクノスマート,Industrials,3600
6247,日阪製作所,Industrials,3600
6248,横田製作所,Industrials,3600
6249,ゲームカードＨＤ,Industrials,3600
6250,やまびこ,Industrials,3600
6254,野村マイクロ・サイエンス,Industrials,3600
6255,エヌ・ピー・シー,Industrials,3600
6257,藤商事,Industrials,3600
6258,平田機工,Industrials,3600
6262,ＰＥＧＡＳＵＳ,Industrials,3600
6264,マルマエ,Industrials,3600
6265,コンバム,Industrials,3600
6266,タ  ツ  モ,Industrials,3600
6267,ゼネラルパッカー,Industrials,3600
6268,ナブテスコ,Industrials,3600
6269,三井海洋開発,Industrials,3600
6272,レオン自動機,Industrials,3600
6273,Ｓ  Ｍ  Ｃ,Industrials,3600
6276,シリウスビジョン,Technology,3650
6277,ホソカワミクロン,Industrials,3600
6278,ユニオンツール,Industrials,3600
6279,瑞    光,Industrials,3600
6282,オイレス工業,Industrials,3600
6284,日精エー・エス・ビー機械,Industrials,3600
6286,靜甲,Industrials,3600
6287,サトー,Industrials,3600
6289,技研製作所,Industrials,3600
6291,日本エアーテック,Industrials,3600
6292,カ  ワ  タ,Industrials,3600
6294,オカダアイヨン,Industrials,3600
6298,ワイエイシイＨＤ,Industrials,3600
6301,小松製作所,Industrials,3600
6302,住友重機械工業,Industrials,3600
6305,日立建機,Industrials,3600
6306,日    工,Industrials,3600
6307,サンセイ,Industrials,3600
6309,巴  工  業,Industrials,3600
6310,井関農機,Industrials,3600
6315,ＴＯＷＡ,Industrials,3600
6316,丸山製作所,Industrials,3600
6317,北川鉄工所,Industrials,3600
6322,タクミナ,Industrials,3600
6323,ローツェ,Industrials,3600
6324,ハーモニック・ドライブ,Industrials,3600
6325,タカキタ,Industrials,3600
6326,ク  ボ  タ,Industrials,3600
6327,北川精機,Industrials,3600
6328,荏原実業,Industrials,3600
6330,東洋エンジニアリング,Industrials,2050
6331,三菱化工機,Industrials,3600
6332,月島ホールディングス,Industrials,3600
6333,ＴＥＩＫＯＫＵ,Industrials,3600
6334,明治機械,Industrials,3600
6335,東京機械製作所,Industrials,3600
6336,石井表記,Industrials,3600
6337,テセック,Industrials,3600
6338,タカトリ,Industrials,3600
6339,新東工業,Industrials,3600
6340,澁谷工業,Industrials,3600
6342,太平製作所,Industrials,3600
6343,フリージア・マクロス,Industrials,3600
6345,アイチ  コーポレーション,Industrials,3600
6346,キクカワエンタープライズ,Industrials,3600
6347,プラコー,Industrials,3600
6349,小森コーポレーション,Industrials,3600
6351,鶴見製作所,Industrials,3600
6356,日本ギア工業,Industrials,3600
6357,三精テクノロジーズ,Industrials,3600
6358,酒井重工業,Industrials,3600
6360,東京自働機械製作所,Industrials,3600
6361,荏原製作所,Industrials,3600
6363,酉島製作所,Industrials,3600
6364,ＡＩＲＭＡＮ,Industrials,3600
6365,電業社機械製作所,Industrials,3600
6366,千代田化工建設,Industrials,2050
6367,ダイキン工業,Industrials,3600
6368,オルガノ,Industrials,3600
6369,トーヨーカネツ,Industrials,3600
6370,栗田工業,Industrials,3600
6371,椿本チエイン,Industrials,3600
6376,日  機  装,Technology,3750
6378,木村化工機,Industrials,3600
6379,レイズネクスト,Industrials,2050
6380,オリエンタルチエン工業,Industrials,3600
6381,アネスト岩田,Industrials,3600
6382,トリニティ工業,Industrials,3600
6383,ダイフク,Industrials,3600
6384,昭和真空,Industrials,3600
6387,サ  ム  コ,Industrials,3600
6390,加藤製作所,Industrials,3600
6391,加地テック,Industrials,3600
6392,ヤマダコーポレーション,Industrials,3600
6393,油研工業,Industrials,3600
6395,タ  ダ  ノ,Industrials,3600
6396,宇野澤組鐵工所,Industrials,3600
6400,不二精機,Industrials,3600
6402,兼松エンジニアリング,Industrials,3600
6405,鈴茂器工,Industrials,3600
6407,Ｃ  Ｋ  Ｄ,Industrials,3600
6408,小倉クラッチ,Industrials,3600
6412,平    和,Industrials,3600
6413,理想科学工業,Industrials,3600
6417,ＳＡＮＫＹＯ,Industrials,3600
6418,日本金銭機械,Industrials,3600
6419,マースグループＨＤ,Industrials,3600
6420,ガリレイホールディングス,Industrials,3600
6424,高見沢サイバネティックス,Industrials,3600
6425,ユニバーサルエンター,Industrials,3600
6428,オーイズミ,Industrials,3600
6430,ダイコク電機,Industrials,3600
6432,竹内製作所,Industrials,3600
6433,ヒーハイスト,Industrials,3600
6436,ア  マ  ノ,Industrials,3600
6440,ＪＵＫＩ,Industrials,3600
6444,サンデン,Industrials,3600
6445,ジャノメ,Industrials,3600
6448,ブラザー工業,Technology,3650
6454,マックス,Industrials,3600
6455,モリタホールディングス,Consumer Cyclical,3700
6457,グローリー,Industrials,3600
6458,新晃工業,Industrials,3600
6459,だいわ,Industrials,3600
6460,セガサミー  ＨＤ,Industrials,3600
6463,Ｔ  Ｐ  Ｒ,Industrials,3600
6464,ツバキ・ナカシマ,Industrials,3600
6465,ホシザキ,Industrials,3600
6466,Ｔ  Ｖ  Ｅ,Industrials,3600
6467,ニチダイ,Industrials,3600
6469,放電精密加工研究所,Industrials,3600
6470,大豊工業,Industrials,3600
6471,日本精工,Industrials,3600
6472,Ｎ  Ｔ  Ｎ,Industrials,3600
6473,ジェイテクト,Industrials,3600
6474,不  二  越,Industrials,3600
6479,ミネベアミツミ,Technology,3650
6480,日本トムソン,Industrials,3600
6481,Ｔ  Ｈ  Ｋ,Industrials,3600
6482,ＹＵＳＨＩＮ,Industrials,3600
6484,ＫＶＫ,Industrials,3600
6485,前澤給装工業,Industrials,3600
6486,イーグル工業,Industrials,3600
6488,ヨシタケ,Industrials,3600
6490,ＰＩＬＬＡＲ,Industrials,3600
6492,岡野バルブ製造,Industrials,3600
6493,ＮＩＴＴＡＮ,Consumer Cyclical,3700
6494,ＮＦＫホールディングス,Industrials,3600
6495,宮入バルブ製作所,Industrials,3600
6496,中北製作所,Industrials,3600
6497,ハマイ,Industrials,3600
6498,キ  ッ  ツ,Industrials,3600
6501,日立製作所,Technology,3650
6503,三菱電機,Technology,3650
6504,富士電機,Technology,3650
6505,東洋電機製造,Technology,3650
6506,安川電機,Technology,3650
6507,シンフォニアテクノロジー,Technology,3650
6508,明  電  舎,Technology,3650
6513,オリジン,Technology,3650
6516,山洋電気,Technology,3650
6517,デンヨー,Technology,3650
6518,三相電機,Technology,3650
6521,オキサイド,Technology,3650
6522,アスタリスク,Technology,3650
6523,ＰＨＣホールディングス,Technology,3650
6524,湖北工業,Technology,3650
6525,ＫＯＫＵＳＡＩ,Technology,3650
6526,ソシオネクスト,Technology,3650
6532,ベイカレント,Industrials,9050
6533,Ｏｒｃｈｅｓｔｒａ,Industrials,9050
6535,アイモバイル,Industrials,9050
6537,ＷＡＳＨハウス,Industrials,9050
6538,ディスラプターズ,Industrials,9050
6539,ＭＳ－Ｊａｐａｎ,Industrials,9050
6540,船    場,Industrials,9050
6543,日宣,Industrials,9050
6544,ジャパンエレベーター,Industrials,9050
6545,インターネットインフ,Industrials,9050
6546,フルテック,Industrials,9050
6547,グリーンズ,Industrials,9050
6548,旅工房,Industrials,9050
6549,ディーエムソリューション,Industrials,9050
6551,ツナググループ・ＨＤ,Industrials,9050
6552,ＧａｍｅＷｉｔｈ,Industrials,9050
6554,エスユーエス,Industrials,9050
6555,ＭＳ＆Ｃｏｎｓｕｌｔｉｎ,Industrials,9050
6557,ＡＩＡＩグループ,Industrials,9050
6558,クックビズ,Industrials,9050
6560,エル・ティー・エス,Industrials,9050
6561,ＨＡＮＡＴＯＵＲ,Industrials,9050
6562,ジーニー,Industrials,9050
6563,みらいワークス,Industrials,9050
6564,ミダックホールディングス,Industrials,9050
6566,要  興  業,Industrials,9050
6568,神戸天然物化学,Industrials,9050
6570,共和コーポレーション,Industrials,9050
6571,キュービーネットＨＤ,Industrials,9050
6572,オープングループ,Industrials,9050
6573,ＣＲＡＶＩＡ,Industrials,9050
6574,コンヴァノ,Industrials,9050
6577,ベストワンドットコム,Industrials,9050
6578,コレックホールディングス,Industrials,9050
6579,ログリー,Industrials,9050
6580,ライトアップ,Industrials,9050
6584,三櫻工業,Consumer Cyclical,3700
6586,マ  キ  タ,Industrials,3600
6588,東芝テック,Technology,3650
6590,芝浦メカトロニクス,Technology,3650
6592,マブチモーター,Technology,3650
6594,ニデック,Technology,3650
6597,ＨＰＣシステムズ,Technology,3650
6599,エブレン,Technology,3650
6612,バルミューダ,Technology,3650
6613,ＱＤレーザ,Technology,3650
6614,シキノハイテック,Technology,3650
6615,ＵＭＣエレクトロニクス,Technology,3650
6616,トレックスセミコンダクタ,Technology,3650
6617,東光高岳,Technology,3650
6619,ダブル・スコープ,Technology,3650
6620,宮越ホールディングス,Real Estate,8050
6622,ダイヘン,Technology,3650
6625,ＪＡＬＣＯホールディング,Real Estate,8050
6626,ＳＥＭＩＴＥＣ,Technology,3650
6627,テラプローブ,Technology,3650
6629,テクノホライゾン,Technology,3650
6630,ヤーマン,Technology,3650
6632,ＪＶＣケンウッド,Technology,3650
6633,ＣＧＳホールディングス,Technology,3650
6634,ＪＮグループ,Technology,3650
6635,大日光・エンジニアリング,Technology,3650
6637,寺崎電気産業,Technology,3650
6638,ミマキエンジニアリング,Technology,3650
6643,戸上電機製作所,Technology,3650
6644,大崎電気工業,Technology,3650
6645,オムロン,Technology,3650
6647,森尾電機,Technology,3650
6648,かわでん,Technology,3650
6651,日東工業,Technology,3650
6652,ＩＤＥＣ,Technology,3650
6653,正興電機製作所,Technology,3650
6654,不二電機工業,Technology,3650
6656,インスペック,Technology,3650
6658,シライ電子工業,Technology,3650
6659,メディアリンクス,Technology,3650
6662,ユビテック,Technology,3650
6663,太洋テクノレックス,Technology,3650
6664,オプトエレクトロニクス,Technology,3650
6666,リバーエレテック,Technology,3650
6668,アドテックプラズマ,Technology,3650
6674,ジーエス・ユアサ,Technology,3650
6675,サクサ,Technology,3650
6676,バッファロー,Technology,3650
6677,エスケーエレクトロニクス,Technology,3650
6678,テクノメディカ,Technology,3650
6694,ズーム,Technology,3650
6696,トラース・オン・プロダク,Technology,3650
6699,ダイヤモンドＨＤ,Technology,3650
6701,日本電気,Technology,3650
6702,富  士  通,Technology,3650
6703,沖電気工業,Technology,3650
6706,電気興業,Technology,3650
6707,サンケン電気,Technology,3650
6718,アイホン,Technology,3650
6721,ウインテスト,Technology,3650
6723,ルネサスエレクトロニクス,Technology,3650
6724,セイコーエプソン,Technology,3650
6727,ワ  コ  ム,Technology,3650
6728,アルバック,Technology,3650
6730,アクセル,Technology,3650
6731,ピクセラ,Technology,3650
6736,サン電子,Technology,3650
6737,ＥＩＺＯ,Technology,3650
6740,ジャパンディスプレイ,Technology,3650
6741,日本信号,Technology,3650
6742,京三製作所,Technology,3650
6743,大同信号,Technology,3650
6744,能美防災,Technology,3650
6745,ホーチキ,Technology,3650
6748,星和電機,Technology,3650
6750,エレコム,Technology,3650
6752,パナソニックＨＤ,Technology,3650
6753,シャープ,Technology,3650
6754,アンリツ,Technology,3650
6757,ＯＳＧコーポレーション,Technology,3650
6758,ソニーグループ,Technology,3650
6762,Ｔ  Ｄ  Ｋ,Technology,3650
6763,帝国通信工業,Technology,3650
6768,タムラ製作所,Technology,3650
6769,ザインエレクトロニクス,Technology,3650
6770,アルプスアルパイン,Technology,3650
6771,池上通信機,Technology,3650
6772,東京コスモス電機,Technology,3650
6775,ＴＢグループ,Technology,3650
6776,天昇電気工業,Materials,3200
6777,ｓａｎｔｅｃ  ＨＤ,Technology,3650
6778,アルチザネットワークス,Technology,3650
6779,日本電波工業,Technology,3650
6785,鈴    木,Technology,3650
6786,Ｒ  Ｖ  Ｈ,Industrials,9050
6787,メイコー,Technology,3650
6788,日本トリム,Technology,3650
6794,フォスター電機,Technology,3650
6797,名古屋電機工業,Technology,3650
6798,Ｓ  Ｍ  Ｋ,Technology,3650
6800,ヨ  コ  オ,Technology,3650
6803,ティアック,Technology,3650
6804,ホシデン,Technology,3650
6806,ヒロセ電機,Technology,3650
6807,日本航空電子工業,Technology,3650
6809,Ｔ  Ｏ  Ａ,Technology,3650
6810,マクセル,Technology,3650
6814,古野電気,Technology,3650
6817,スミダ  コーポレーション,Technology,3650
6819,伊豆シャボテンリゾート,Industrials,9050
6820,アイコム,Technology,3650
6822,大井電気,Technology,3650
6823,リ  オ  ン,Technology,3650
6824,新コスモス電機,Technology,3650
6832,アオイ電子,Technology,3650
6834,精工技研,Technology,3650
6835,アライドテレシス  ＨＤ,Technology,3650
6836,ぷらっとホーム,Technology,3650
6837,京写,Technology,3650
6838,多摩川ホールディングス,Technology,3650
6840,ＡＫＩＢＡ  ＨＤ,Technology,3650
6841,横河電機,Technology,3650
6844,新電元工業,Technology,3650
6845,アズビル,Technology,3650
6848,東亜ディーケーケー,Technology,3650
6849,日本光電工業,Technology,3650
6850,チ  ノ  ー,Technology,3650
6853,共和電業,Technology,3650
6855,日本電子材料,Technology,3650
6856,堀場製作所,Technology,3650
6857,アドバンテスト,Technology,3650
6858,小野測器,Technology,3650
6859,エスペック,Technology,3650
6861,キーエンス,Technology,3650
6862,ミナトホールディングス,Technology,3650
6863,ニレコ,Technology,3650
6864,エヌエフホールディングス,Technology,3650
6866,日置電機,Technology,3650
6867,リーダー電子,Technology,3650
6869,シスメックス,Technology,3650
6870,日本フェンオール,Technology,3650
6871,日本マイクロニクス,Technology,3650
6874,協立電機,Technology,3650
6875,メガチップス,Technology,3650
6877,ＯＢＡＲＡ  ＧＲＯＵＰ,Technology,3650
6882,三社電機製作所,Technology,3650
6888,アクモス,Communication Services,5250
6890,フェローテック,Technology,3650
6894,パルステック工業,Technology,3650
6897,ツインバード,Technology,3650
6898,トミタ電機,Technology,3650
6899,ＡＳＴＩ,Technology,3650
6902,デンソー,Consumer Cyclical,3700
6904,原田工業,Technology,3650
6905,コーセル,Technology,3650
6907,ジオマテック,Technology,3650
6908,イリソ電子工業,Technology,3650
6912,菊水ホールディングス,Technology,3650
6914,オプテックスグループ,Technology,3650
6915,千代田インテグレ,Technology,3650
6918,アバールデータ,Technology,3650
6919,ケル,Technology,3650
6920,レーザーテック,Technology,3650
6923,スタンレー電気,Technology,3650
6925,ウシオ電機,Technology,3650
6926,岡谷電機産業,Technology,3650
6927,ヘリオス  テクノ  ＨＤ,Technology,3650
6928,エノモト,Technology,3650
6929,日本セラミック,Technology,3650
6932,遠藤照明,Technology,3650
6941,山一電機,Technology,3650
6942,ソフィアホールディングス,Communication Services,5250
6943,ＮＫＫスイッチズ,Technology,3650
6946,日本アビオニクス,Technology,3650
6947,図    研,Technology,3650
6951,日本電子,Technology,3650
6952,カシオ計算機,Technology,3650
6954,ファナック,Technology,3650
6955,Ｆ  Ｄ  Ｋ,Technology,3650
6958,日本シイエムケイ,Technology,3650
6960,フクダ電子,Technology,3650
6961,エンプラス,Technology,3650
6962,大  真  空,Technology,3650
6963,ロ  ー  ム,Technology,3650
6964,サンコー,Technology,3650
6965,浜松ホトニクス,Technology,3650
6966,三井ハイテック,Technology,3650
6969,松尾電機,Technology,3650
6971,京  セ  ラ,Technology,3650
6976,太陽誘電,Technology,3650
6977,日本抵抗器製作所,Technology,3650
6981,村田製作所,Technology,3650
6982,リ  ー  ド,Consumer Cyclical,3700
6986,双葉電子工業,Technology,3650
6988,日東電工,Materials,3200
6989,北陸電気工業,Technology,3650
6993,大黒屋ホールディングス,Consumer Cyclical,6100
6994,指月電機製作所,Technology,3650
6995,東海理化電機製作所,Consumer Cyclical,3700
6996,ニチコン,Technology,3650
6997,日本ケミコン,Technology,3650
6998,日本タングステン,Technology,3650
6999,Ｋ  Ｏ  Ａ,Technology,3650
7003,三井Ｅ＆Ｓ,Industrials,3600
7004,カナデビア,Industrials,3600
7011,三菱重工業,Industrials,3600
7012,川崎重工業,Consumer Cyclical,3700
7013,Ｉ  Ｈ  Ｉ,Industrials,3600
7014,名村造船所,Consumer Cyclical,3700
7018,内海造船,Consumer Cyclical,3700
7021,ニッチツ,Industrials,3600
7022,サノヤスホールディングス,Industrials,3600
7030,スプリックス,Industrials,9050
7031,インバウンドテック,Industrials,9050
7033,マネジメントソリュー,Industrials,9050
7034,プロレド・パートナーズ,Industrials,9050
7035,ａｎｄ  ｆａｃｔｏｒｙ,Industrials,9050
7036,イーエムネットジャパン,Industrials,9050
7037,テノ．ホールディングス,Industrials,9050
7038,フロンティアＭ,Industrials,9050
7039,ブリッジインターナショＧ,Industrials,9050
7040,サン・ライフＨＤ,Industrials,9050
7041,ＣＲＧホールディングス,Industrials,9050
7042,アクセスグループＨＤ,Industrials,9050
7043,アルー,Industrials,9050
7044,ピ  ア  ラ,Industrials,9050
7046,ＴＤＳＥ,Industrials,9050
7047,ポート,Industrials,9050
7048,ベルトラ,Industrials,9050
7049,識学,Industrials,9050
7050,フロンティアインター,Industrials,9050
7057,エヌ・シー・エヌ,Industrials,9050
7058,共栄セキュリティー,Industrials,9050
7059,コプロ・ホールディングス,Industrials,9050
7060,ギークス,Industrials,9050
7061,日本ホスピスＨＤ,Industrials,9050
7062,フレアス,Industrials,9050
7063,Ｂｉｒｄｍａｎ,Industrials,9050
7064,ハウテレビジョン,Industrials,9050
7065,ユーピーアール,Industrials,9050
7066,ピアズ,Industrials,9050
7067,ブランディングテクノ,Industrials,9050
7068,フィードフォースグループ,Industrials,9050
7069,サイバー・バズ,Industrials,9050
7071,アンビスホールディングス,Industrials,9050
7072,インティメートマージャー,Industrials,9050
7073,ジェイック,Industrials,9050
7074,トゥエンティーフォーＨＤ,Industrials,9050
7075,ＱＬＳホールディングス,Industrials,9050
7077,ＡＬｉＮＫインターネット,Industrials,9050
7078,ＩＮＣＬＵＳＩＶＥ  ＨＤ,Industrials,9050
7079,ＷＤＢココ,Industrials,9050
7080,スポーツフィールド,Industrials,9050
7081,コーユーレンティア,Industrials,9050
7082,ジモティー,Industrials,9050
7083,ＡＨＣグループ,Industrials,9050
7084,Ｓｍｉｌｅ  ＨＤ,Industrials,9050
7085,カーブスホールディングス,Industrials,9050
7087,ウイルテック,Industrials,9050
7089,フォースタートアップス,Industrials,9050
7090,リグア,Industrials,9050
7091,リビングプラットフォーム,Industrials,9050
7093,アディッシュ,Industrials,9050
7094,ＮｅｘＴｏｎｅ,Industrials,9050
7095,ＭａｃｂｅｅＰｌａｎｅｔ,Industrials,9050
7096,ステムセル研究所,Industrials,9050
7097,さくらさくプラス,Industrials,9050
7102,日本車輌製造,Consumer Cyclical,3700
7110,クラシコム,Consumer Cyclical,6100
7111,ＩＮＥＳＴ,Industrials,6050
7112,キューブ,Consumer Cyclical,6100
7114,フーディソン,Industrials,6050
7115,アルファパーチェス,Industrials,6050
7119,ハルメクホールディングス,Consumer Cyclical,6100
7120,ＳＨＩＮＫＯ,Industrials,6050
7122,近畿車輌,Consumer Cyclical,3700
7126,グローバルスタイル,Consumer Cyclical,6100
7127,一家ホールディングス,Consumer Cyclical,6100
7128,ユニソルホールディングス,Industrials,6050
7129,ミアヘルサＨＤ,Consumer Cyclical,6100
7130,ヤマエグループＨＤ,Industrials,6050
7131,のむら産業,Industrials,6050
7133,ＨＹＵＧＡ,Consumer Cyclical,6100
7134,アップガレージグループ,Consumer Cyclical,6100
7135,ジャパンクラフトＨＤ,Consumer Cyclical,6100
7138,ＴＯＲＩＣＯ,Consumer Cyclical,6100
7140,ペットゴー,Consumer Cyclical,6100
7148,Ｆ  Ｐ  Ｇ,Financials,7100
7150,島根銀行,Financials,7050
7157,ライフネット生命保険,Financials,7150
7161,じもとホールディングス,Financials,7050
7162,アストマックス,Utilities,4050
7164,全国保証,Financials,7200
7167,めぶきフィナンシャルＧ,Financials,7050
7172,ジャパンインベストメント,Financials,7100
7173,東京きらぼしフィナンシャ,Financials,7050
7175,今村証券,Financials,7100
7177,ＧＭＯフィナンシャルＨＤ,Financials,7100
7180,九州フィナンシャルＧ,Financials,7050
7181,かんぽ生命保険,Financials,7150
7182,ゆうちょ銀行,Financials,7050
7183,あんしん保証,Financials,7200
7184,富山第一銀行,Financials,7050
7185,ヒロセ通商,Financials,7100
7186,横浜フィナンシャルＧ,Financials,7050
7187,ジェイリース,Financials,7200
7189,西日本フィナンシャルＨＤ,Financials,7050
7191,イントラスト,Financials,7200
7192,日本モーゲージＳ,Financials,7200
7196,Ｃａｓａ,Financials,7200
7198,ＳＢＩアルヒ,Financials,7200
7199,プレミアグループ,Financials,7200
7201,日産自動車,Consumer Cyclical,3700
7202,いすゞ自動車,Consumer Cyclical,3700
7203,トヨタ自動車,Consumer Cyclical,3700
7208,カネミツ,Consumer Cyclical,3700
7211,三菱自動車工業,Consumer Cyclical,3700
7212,エフ  テック,Consumer Cyclical,3700
7213,レシップホールディングス,Consumer Cyclical,3700
7214,Ｇ  Ｍ  Ｂ,Consumer Cyclical,3700
7215,ファルテック,Consumer Cyclical,3700
7217,テイン,Consumer Cyclical,3700
7218,田中精密工業,Consumer Cyclical,3700
7219,エッチ・ケー・エス,Consumer Cyclical,3700
7220,武蔵精密工業,Consumer Cyclical,3700
7222,日産車体,Consumer Cyclical,3700
7224,新明和工業,Consumer Cyclical,3700
7226,極東開発工業,Consumer Cyclical,3700
7228,デイトナ,Consumer Cyclical,3700
7231,トピー工業,Consumer Cyclical,3700
7235,東京ラヂエーター製造,Consumer Cyclical,3700
7236,ティラド,Consumer Cyclical,3700
7238,曙ブレーキ工業,Consumer Cyclical,3700
7239,タチエス,Consumer Cyclical,3700
7240,Ｎ  Ｏ  Ｋ,Consumer Cyclical,3700
7241,フタバ産業,Consumer Cyclical,3700
7242,カヤバ,Consumer Cyclical,3700
7244,市光工業,Technology,3650
7245,大同メタル工業,Consumer Cyclical,3700
7246,プレス工業,Consumer Cyclical,3700
7247,ミ  ク  ニ,Consumer Cyclical,3700
7254,ユニバンス,Consumer Cyclical,3700
7255,桜井製作所,Consumer Cyclical,3700
7256,河西工業,Consumer Cyclical,3700
7259,アイシン,Consumer Cyclical,3700
7261,マ  ツ  ダ,Consumer Cyclical,3700
7264,ムロコーポレーション,Consumer Cyclical,3700
7265,エイケン工業,Consumer Cyclical,3700
7266,今仙電機製作所,Consumer Cyclical,3700
7267,本田技研工業,Consumer Cyclical,3700
7269,ス  ズ  キ,Consumer Cyclical,3700
7270,ＳＵＢＡＲＵ,Consumer Cyclical,3700
7271,安    永,Consumer Cyclical,3700
7272,ヤマハ発動機,Consumer Cyclical,3700
7273,イ  ク  ヨ,Consumer Cyclical,3700
7276,小糸製作所,Technology,3650
7277,Ｔ  Ｂ  Ｋ,Consumer Cyclical,3700
7278,エクセディ,Consumer Cyclical,3700
7279,ハイレックス  コーポレ,Consumer Cyclical,3700
7280,ミ  ツ  バ,Technology,3650
7282,豊田合成,Consumer Cyclical,3700
7283,愛三工業,Consumer Cyclical,3700
7284,盟和産業,Consumer Cyclical,3700
7287,日本精機,Consumer Cyclical,3700
7291,日本プラスト,Consumer Cyclical,3700
7292,村上開明堂,Consumer Cyclical,3700
7294,ヨ  ロ  ズ,Consumer Cyclical,3700
7296,エフ・シー・シー,Consumer Cyclical,3700
7297,カーメイト,Consumer Cyclical,3700
7299,フジオーゼックス,Consumer Cyclical,3700
7305,新家工業,Materials,3450
7309,シ  マ  ノ,Consumer Cyclical,3700
7313,テイ・エス  テック,Consumer Cyclical,3700
7314,小田原機器,Consumer Cyclical,3700
7318,セレンディップ・ＨＤ,Consumer Cyclical,3700
7320,Ｓｏｌｖｖｙ,Financials,7200
7322,三十三ＦＧ,Financials,7050
7325,アイリックコーポレ,Financials,7150
7326,ＳＢＩインシュアランスＧ,Financials,7150
7327,第四北越フィナンシャルＧ,Financials,7050
7337,ひろぎんホールディングス,Financials,7050
7343,ブロードマインド,Financials,7150
7345,アイ・パートナーズ,Financials,7200
7347,マーキュリアＨＤ,Financials,7100
7350,おきなわフィナンシャルＧ,Financials,7050
7351,グッドパッチ,Industrials,9050
